anchor,candidate,label,confidence,gloss_anchor,gloss_candidate,cue,phon_sim,observed_confusions,freq_anchor,risk
बोवाला,बाकला,DIFF_MEANING,0.8,one who sows / sowing,broad bean (variant spelling of बकला),"बाकला refers to bean crop, not the sowing action",0.767,0,9,1.63
बोवाला,आमला,DIFF_MEANING,0.8,one who sows / sowing,amla fruit (variant spelling of आंवला),"आमला refers to fruit/tree, appears with harvest/fruit context, not sowing",0.7,0,13,1.6
बोवाला,मसाला,DIFF_MEANING,0.85,one who sows / sowing,spice/spice crop,"मसाला refers to spice crops or seasoning, appears in cooking/spice-crop context, not sowing action",0.7,0,6,1.6
तार,मटर,DIFF_MEANING,0.85,wire,pea (crop),context of sowing/planting peas vs fencing/tying with wire,0.7,0,6,3.06
तार,दर,DIFF_MEANING,0.8,wire,rate/price,used with numbers/price talk vs wire/fence talk,0.867,0,6,2.45
तार,अंतर,DIFF_MEANING,0.8,wire,difference/gap,used to compare quantities or spacing vs physical wire material,0.8,0,34,2.18
तार,लत्तर,DIFF_MEANING,0.75,wire,vine/tendril (plant growth stage),used when describing plant vines climbing vs fencing wire,0.7,0,6,1.93
तार,मोटर,DIFF_MEANING,0.8,wire,motor/pump,used with irrigation/pump machinery vs wire fencing,0.7,0,6,1.78
ठुकरा,हरा,DIFF_MEANING,0.7,reject/rejected,green,हरा describes color of leaves/plants; ठुकरा refers to produce being rejected/refused at market,0.683,0,6,2.26
ठुकरा,कुकरा,UNRELATED,0.6,reject/rejected,not a standard Hindi word,"कुकरा has no clear farming meaning, likely ASR garbage",0.833,0,11,1.84
ठुकरा,खैरा,DIFF_MEANING,0.75,reject/rejected,khaira disease (zinc deficiency in rice),"खैरा appears with crop/leaf disease symptoms context, not rejection of goods",0.683,0,26,1.78
ठुकरा,बकरा,DIFF_MEANING,0.85,reject/rejected,male goat,"बकरा appears in livestock context (buying/selling goats), ठुकरा in context of refusing produce/deal",0.733,0,6,1.74
ठुकरा,कोकरा,UNRELATED,0.55,reject/rejected,not a standard Hindi word,"कोकरा has no established farming meaning, likely ASR noise",0.767,0,9,1.63
ठुकरा,कोहरा,DIFF_MEANING,0.8,reject/rejected,fog/mist,"कोहरा used in weather context (fog affecting crops), ठुकरा used when produce/offer is refused",0.7,0,14,1.62
लगभग,लगाया,DIFF_MEANING,0.85,approximately,applied/planted (past),"लगाया refers to an action already done (e.g. 'बीज लगाया'), while लगभग precedes a number/quantity",0.714,0,6,3.11
लगभग,लगाना,DIFF_MEANING,0.85,approximately,to apply/plant (infinitive),"लगाना is a verb of action (planting/applying), लगभग modifies a quantity",0.714,0,6,2.86
लगभग,लगता,DIFF_MEANING,0.85,approximately,seems/feels (verb),"लगता appears with 'है' expressing a feeling/estimate context, not quantity",0.714,0,243,2.62
लगभग,लग रहा,DIFF_MEANING,0.85,approximately,seeming to happen (progressive),"लग रहा describes ongoing action/appearance, not a numeric estimate",0.762,0,57,2.26
लगभग,लगना,DIFF_MEANING,0.85,approximately,to seem/take (infinitive),"लगना is a verb meaning to feel/take time, unrelated to quantity approximation",0.714,0,67,2.18
लगभग,लगावें,DIFF_MEANING,0.8,approximately,may apply/plant (subjunctive),"लगावें is an instruction to plant/apply, context differs from numeric estimate",0.8,0,6,2.16
लगभग,लगावे,DIFF_MEANING,0.8,approximately,may apply/plant (subjunctive),"same as लगावें - instructional verb form, not a quantity term",0.8,0,6,2.15
लगभग,लवका,UNRELATED,0.55,approximately,unclear/uncommon term (possibly garbled crop name),लवका is not a standard word paired with quantity context; likely ASR noise,0.714,0,6,1.97
लगभग,लगता है,DIFF_MEANING,0.85,approximately,it seems/appears,"लगता है expresses an opinion/estimate verbally, distinct from लगभग's numeric approximation use",0.762,0,16,1.81
निकला,गला,DIFF_MEANING,0.75,emerged/sprouted,throat / rotted (गलना),context of disease/rot ('गल गया') vs plant sprouting ('अंकुर निकला'),0.75,1,7,3.02
निकला,केला,DIFF_MEANING,0.85,emerged/sprouted,banana,crop name mention vs growth-stage verb usage,0.683,0,995,2.98
निकला,काला,DIFF_MEANING,0.85,emerged/sprouted,black (colour),describing color of pest/leaf vs sprouting event,0.75,0,106,2.45
निकला,निकलने,SAME_WORD,0.9,emerged/sprouted,to emerge (oblique/infinitive form),,0.812,0,27,2.13
निकला,निकालने,DIFF_MEANING,0.8,emerged/sprouted (intransitive),"to take out/remove (transitive, causative)",farmer removing weeds/water vs plant naturally sprouting,0.812,0,6,2.0
निकला,निकाला,DIFF_MEANING,0.8,emerged/sprouted (intransitive),took out/removed (transitive past),'पानी निकाला' (drained water) vs 'पौधा निकला' (plant emerged),1.0,0,6,1.95
छिट,छींटे,SAME_WORD,0.85,scatter/broadcast method,scatterings/splashes,both refer to scattering seed/fertilizer by hand,0.8,0,6,3.01
छिट,छींटें,SAME_WORD,0.85,scatter/broadcast method,scatterings (plural),"same scattering sense, plural inflection",0.8,0,6,2.88
छिट,छींटा,SAME_WORD,0.85,scatter/broadcast method,a scattering/splash,same root meaning to sprinkle/broadcast,0.8,0,6,2.74
छिट,छोटा,DIFF_MEANING,0.9,scatter/broadcast method,small,context of size/quantity vs sowing method,0.725,0,6,2.47
छिट,छीटा,SAME_WORD,0.85,scatter/broadcast method,a scattering (spelling variant),nukta/anusvara spelling variant of same sowing term,0.875,0,6,2.28
छिट,छीटे,SAME_WORD,0.85,scatter/broadcast method,scatterings (spelling variant),"same meaning, minor spelling difference",0.875,0,6,2.21
छिट,चींटी,DIFF_MEANING,0.9,scatter/broadcast method,ant,insect/pest context vs sowing method,0.8,0,34,2.18
छिट,छोटे,DIFF_MEANING,0.9,scatter/broadcast method,small (plural),"describes size of plants/seeds, not method",0.725,0,6,1.82
छिट,छीटें,SAME_WORD,0.85,scatter/broadcast method,"scatterings (plural, spelling variant)",plural spelling variant of same scattering term,0.875,0,6,1.81
ब्याने,बढ़ाने,DIFF_MEANING,0.85,animal giving birth (to calve),to increase/raise (something),बढ़ाने used with output/yield objects like उत्पादन बढ़ाने; ब्याने used with गाय/भैंस + बच्चा context,0.75,0,521,3.03
ब्याने,बनाने,DIFF_MEANING,0.85,animal giving birth (to calve),to make/prepare,"बनाने followed by object being constructed/made, not livestock parturition",0.75,0,416,2.95
ब्याने,बचाने,DIFF_MEANING,0.85,animal giving birth (to calve),to save/protect,"बचाने used with फसल/जान बचाने context, not calving",0.75,0,365,2.9
ब्याने,बोने,DIFF_MEANING,0.85,animal giving birth (to calve),to sow (seeds),"बोने used with बीज/फसल sowing context, not animal birth",0.72,0,376,2.79
ब्याने,बचने,DIFF_MEANING,0.85,animal giving birth (to calve),to survive/escape,"बचने used in survival/escape context, unrelated to calving",0.75,0,230,2.73
ब्याने,मारने,DIFF_MEANING,0.85,animal giving birth (to calve),to kill/hit,"मारने used with कीड़े मारने (pest killing) context, not parturition",0.683,0,6,2.65
ब्याने,बढ़ने,DIFF_MEANING,0.8,animal giving birth (to calve),to grow (plant/animal growth),"बढ़ने refers to growth of plant/animal size, ब्याने specifically to giving birth",0.75,0,98,2.42
ब्याने,भगाने,DIFF_MEANING,0.85,animal giving birth (to calve),to chase/drive away,"भगाने used with pests/animals being driven away, not birth event",0.75,0,6,2.3
ब्याने,पटाने,DIFF_MEANING,0.85,animal giving birth (to calve),to convince/settle,"पटाने used in negotiation/settling context, unrelated to calving",0.683,0,90,2.18
ब्याने,उपजाने,DIFF_MEANING,0.85,animal giving birth (to calve),to produce/cultivate crops,"उपजाने used with फसल उपजाने (crop production), not livestock birth",0.743,0,38,2.06
बालियों,बढ़िया,DIFF_MEANING,0.9,grain ears/spikes,good/nice (quality),"बढ़िया used as adjective praising quality, not describing plant part",0.767,0,387,2.99
बालियों,बारिश,DIFF_MEANING,0.92,grain ears/spikes,rain,"बारिश appears with weather/water context, not crop growth stage",0.683,0,730,2.88
बालियों,बाली,SAME_WORD,0.9,grain ears/spikes (oblique plural),grain ear (singular),singular/oblique-plural inflection of same noun for ear of grain,0.75,0,6,2.86
बालियों,बतिया,DIFF_MEANING,0.85,grain ears/spikes,talk/chat (from बतियाना),"बतिया appears in conversational context like 'बतिया लो', not crop stage",0.767,0,132,2.59
बालियों,बालियां,SAME_WORD,0.95,grain ears/spikes (oblique plural),grain ears (direct plural),direct vs oblique plural case of same noun,0.933,0,13,2.13
बालियों,पत्तियों,DIFF_MEANING,0.88,grain ears/spikes,leaves (oblique plural),"पत्तियों refers to leaves, a different plant part than the grain-bearing ear",0.767,0,25,1.98
बालियों,बताइये,DIFF_MEANING,0.9,grain ears/spikes,please tell (imperative verb),"बताइये is a request verb in conversation, unrelated to crop growth stage",0.7,0,22,1.77
कच्चा,घास,DIFF_MEANING,0.8,unripe/raw,grass/weed,talk of weeds in field vs describing fruit/crop as unripe,0.775,0,6,3.33
कच्चा,कट्ठा,DIFF_MEANING,0.85,unripe/raw,land area unit (kattha),used with numbers for land measurement vs describing produce ripeness,0.75,0,6,2.99
कच्चा,गन्ना,DIFF_MEANING,0.85,unripe/raw,sugarcane,named as a crop being planted/harvested vs describing ripeness state,0.75,0,6,2.92
कच्चा,गाजर,DIFF_MEANING,0.85,unripe/raw,carrot,named as a vegetable crop vs describing something as unripe,0.72,0,6,2.7
कच्चा,गाछी,DIFF_MEANING,0.75,unripe/raw,orchard/tree (dialect),referring to a tree or orchard location vs describing fruit ripeness,0.85,0,6,2.68
कच्चा,कटाई,DIFF_MEANING,0.85,unripe/raw,harvesting/cutting,talk of harvesting schedule vs describing crop as still raw/unripe,0.7,0,6,2.61
कच्चा,बच्चा,DIFF_MEANING,0.85,unripe/raw,baby/young (of animal or child),discussing livestock offspring vs crop ripeness,0.75,0,6,2.58
कच्चा,खाना,DIFF_MEANING,0.85,unripe/raw,to eat/food,context of eating/food vs describing produce as unripe,0.75,0,6,2.52
प्रगति,लगती,DIFF_MEANING,0.85,progress,seems/applies (from लगना),'फसल अच्छी लगती है' (crop seems good) vs 'फसल में प्रगति' (progress in crop),0.8,0,6,1.77
प्रगति,पकती,DIFF_MEANING,0.85,progress,ripens (from पकना),'फसल पकती है' (crop ripens) vs 'फसल में प्रगति' (crop progress/growth stage),0.857,0,6,1.67
प्रगति,प्रति,DIFF_MEANING,0.9,progress,per/each (unit marker),'प्रति एकड़' (per acre) vs 'फसल की प्रगति' (crop's progress),0.786,0,6,1.63
प्रगति,पड़ती,DIFF_MEANING,0.85,progress,lies fallow / falls (from पड़ना),'खेत पड़ती है' (field lies fallow) vs 'फसल में प्रगति' (progress in crop),0.714,0,7,1.44
निकाला,केला,DIFF_MEANING,0.9,took out/removed,banana (fruit),crop/fruit name vs a removal action verb,0.683,0,995,2.98
निकाला,काला,DIFF_MEANING,0.9,took out/removed,black (color),describes color of pest/leaf vs describes removing something,0.75,0,106,2.45
निकाला,निकलने,DIFF_MEANING,0.75,took out/removed (transitive),to emerge/sprout (intransitive),used for crop emerging on its own vs farmer actively removing/extracting something,0.812,0,27,2.13
निकाला,निकालने,SAME_WORD,0.85,took out/removed (past),to remove (oblique infinitive),"same verb निकालना, differs only in tense/inflection",0.812,0,19,2.0
निकाला,अगला,DIFF_MEANING,0.85,took out/removed,next (sequence),refers to next step/season vs an act of removing something,0.733,0,16,1.74
ठीक करना,ठीक करे,SAME_WORD,0.85,to fix/repair,fixes/repairs (subjunctive/imperative form),,0.81,0,6,1.51
सूखते,सूखने,SAME_WORD,0.9,drying (present/continuous),drying (oblique infinitive),,0.833,0,6,2.96
सूखते,लगाते,DIFF_MEANING,0.85,drying,planting/applying,context of sowing/applying vs crop losing moisture,0.733,0,119,2.44
सूखते,सूखा,SAME_WORD,0.85,drying,dry/dried,,0.75,0,6,1.89
सूखते,काटे,DIFF_MEANING,0.85,drying,cut/harvested,harvesting action vs moisture loss,0.75,0,20,1.86
सूखते,सुखाने,SAME_MEANING,0.7,drying (intransitive),"to dry (something), causative",farmer drying crop (transitive) vs crop drying on its own (intransitive),0.833,0,10,1.81
सूखते,सुखना,SAME_WORD,0.85,drying,to dry (spelling variant of सूखना),,0.767,0,14,1.78
सूखते,उगाते,DIFF_MEANING,0.85,drying,growing/planting,sowing/germination context vs drying concern,0.833,0,9,1.77
सूखते,सूख जाता,SAME_WORD,0.85,drying,dries up (completive form),,0.762,0,14,1.77
सूखते,सूखना,SAME_WORD,0.9,drying,to dry (infinitive),,0.767,0,6,1.75
मुरझाने,मारने,DIFF_MEANING,0.85,wilting (of plant),to kill/hit,"मारने used with pest/insect killing context, मुरझाने used with plant health decline",0.738,0,374,2.86
मुरझाने,उपजाने,DIFF_MEANING,0.85,wilting (of plant),to produce/grow crop,"उपजाने appears with yield/harvest talk, मुरझाने appears with disease/decline talk",0.75,0,38,2.08
मुरझाने,मरने,DIFF_MEANING,0.7,wilting (of plant),to die (plant/animal),"मरने implies complete death, मुरझाने implies drooping/withering but plant may still be alive",0.738,0,30,1.97
मुरझाने,सूख जाने,SAME_MEANING,0.75,wilting (of plant),drying up (of plant),"both describe plant losing moisture/vigor, used interchangeably for crop distress",0.75,0,6,1.51
मुरझाने,उपजने,DIFF_MEANING,0.85,wilting (of plant),to sprout/germinate,"उपजने used at sowing/germination stage, मुरझाने used at later decline stage",0.75,0,6,1.46
भरपूर,बार-बार,DIFF_MEANING,0.75,abundant/plentiful,repeatedly/again and again,बार-बार modifies a verb action (e.g. 'बार-बार सिंचाई करें' = irrigate repeatedly) vs भरपूर modifies a noun quantity (e.g. 'भरपूर पानी' = plenty of water),0.857,0,31,2.3
भरपूर,परवर,DIFF_MEANING,0.7,abundant/plentiful,"parwal (pointed gourd, a vegetable crop)","परवर appears as a crop/vegetable name in planting/harvest context, भरपूर appears as a quantity adjective before yield/produce nouns",0.8,0,11,1.77
भरपूर,बढ़वार,DIFF_MEANING,0.7,abundant/plentiful,plant growth/growth spurt,बढ़वार refers to crop growth stage (e.g. 'पौधे की बढ़वार अच्छी है') while भरपूर describes quantity/sufficiency (e.g. 'भरपूर उत्पादन'),0.714,0,12,1.61
सूखेगा,लगेगा,DIFF_MEANING,0.85,will dry,will take/attach/apply,context of moisture/water vs planting/cost/time taken,0.733,0,407,2.87
सूखेगा,सूखने,SAME_WORD,0.9,will dry,drying (infinitive/oblique),,0.7,0,193,2.49
सूखेगा,सूखता,SAME_WORD,0.88,will dry,dries (habitual),,0.767,0,83,2.41
सूखेगा,सूखा,SAME_WORD,0.75,will dry,dried/dry (past/adj),could also mean 'drought' as noun; context of rain/crop condition disambiguates,0.75,0,22,1.89
सूखेगा,सुखना,SAME_WORD,0.85,will dry,to dry (vowel-length variant),,0.767,0,14,1.78
सूखेगा,सूखना,SAME_WORD,0.9,will dry,to dry (infinitive),,0.767,0,13,1.75
सूखेगा,सूखे,SAME_WORD,0.85,will dry,dry (plural/oblique adj),,0.75,0,10,1.63
छींटा जाए,छींटे,SAME_WORD,0.85,be sprinkled,sprinkles/splashes (noun/verb form),"same root छींटना, noun/plural form of sprinkling",0.75,0,6,2.82
छींटा जाए,छींटें,SAME_WORD,0.85,be sprinkled,sprinkles/splashes (plural noun),"same root छींटना, plural noun form",0.75,0,6,2.7
छींटा जाए,छींटना,SAME_WORD,0.9,be sprinkled,to sprinkle (infinitive),infinitive form of same verb,0.812,0,99,2.63
छींटा जाए,छींटा,SAME_WORD,0.95,be sprinkled,sprinkled (past/base form),same base form of anchor phrase,0.75,0,148,2.57
छींटा जाए,छींटने,SAME_WORD,0.9,be sprinkled,to sprinkle (oblique infinitive),oblique infinitive of same verb,0.812,0,54,2.39
छींटा जाए,छींटाएगा,SAME_WORD,0.85,be sprinkled,will sprinkle (future tense),future tense inflection of same verb,0.75,0,6,2.31
छींटा जाए,छीटने,SAME_WORD,0.85,be sprinkled,to sprinkle (nukta variant),"spelling variant without anusvara, same verb",0.75,0,6,2.16
छींटा जाए,छीटना,SAME_WORD,0.85,be sprinkled,to sprinkle (nukta variant),"spelling variant without anusvara, same verb",0.75,0,6,2.15
छींटा जाए,छींटाता,SAME_WORD,0.85,be sprinkled,sprinkles (habitual causative),causative habitual form of same verb,0.812,0,6,2.07
दो हजार,गाजर,DIFF_MEANING,0.85,two thousand,carrot,"गाजर appears with crop/vegetable context (उगाना, बीज, खेत), दो हजार appears with price/quantity numbers (रुपये, किलो, क्विंटल)",0.729,0,291,2.74
बोरो,बार,DIFF_MEANING,0.6,Boro rice (summer paddy crop),time/occurrence (e.g. ek baar),"बार appears with counting words like 'ek baar', 'do baar'; बोरो appears with rice/paddy sowing context",0.775,0,230,2.82
बोरो,बोरा,DIFF_MEANING,0.8,Boro rice (summer paddy crop),sack/bag for grain storage,"बोरा used with quantity of grain in a sack (e.g. 'do bora chawal'), बोरो used with sowing/season of paddy",0.9,0,10,1.95
बोरो,बोरी,DIFF_MEANING,0.8,Boro rice (summer paddy crop),sack/bag (feminine form),"बोरी used for packaging grain, बोरो refers to the rice variety/season",0.85,0,8,1.76
बोरो,बारह,DIFF_MEANING,0.7,Boro rice (summer paddy crop),number twelve,"बारह appears before a noun as a count (e.g. 'barah bigha'), बोरो appears as crop name",0.8,0,6,1.56
बोरो,बोल,DIFF_MEANING,0.7,Boro rice (summer paddy crop),speak/say,"बोल used as verb 'bolo/bol do', बोरो used as noun for crop",0.775,0,6,1.45
बोरो,बोरन,DIFF_MEANING,0.65,Boro rice (summer paddy crop),boron (fertilizer micronutrient),"बोरन used with fertilizer/spray context, बोरो used with sowing season/paddy field context",0.72,0,5,1.35
बंधागोभी,बंधा कोभी,SAME_WORD,0.9,cabbage,cabbage,same word 'बंधागोभी' (cabbage) split/spelled differently,1.0,0,5,1.87
पोषक,पालक,DIFF_MEANING,0.85,nutrient/fertilizer element,spinach (crop),"पालक appears with vegetable/crop names (उगाना, फसल), पोषक appears with fertilizer/tत्व words like मात्रा, तत्व, खाद",0.72,0,345,2.76
पोषक,साग,UNRELATED,0.6,nutrient/fertilizer element,leafy greens,"साग refers to leafy vegetable dishes/crops, पोषक refers to nutrient content in fertilizer context",0.7,0,6,2.25
पोषक,पक,DIFF_MEANING,0.75,nutrient/fertilizer element,to ripen (growth stage),"पक used with फल/फसल पकना (ripening), पोषक used with तत्व/खाद (nutrient/fertilizer)",0.7,0,22,1.77
फोकी,लौकी,DIFF_MEANING,0.85,chaffy/hollow grain (concern),bottle gourd (crop),talk of grain filling/quality vs. vine crop/vegetable context,0.75,0,6,2.88
फोकी,उपयोगी,DIFF_MEANING,0.8,chaffy/hollow grain (concern),useful (adjective),context of describing a method/product as useful vs. describing damaged grain,0.714,0,63,2.16
फोकी,पीका,DIFF_MEANING,0.6,chaffy/hollow grain (concern),yellowed/discoloured (possible disease sign),mention of leaf/grain colour turning yellow vs. grain being empty or hollow,0.7,0,10,1.52
फोकी,पालकी,DIFF_MEANING,0.55,chaffy/hollow grain (concern),spinach (मिसहीयरड फॉर्म of पालक) or palanquin,reference to a leafy vegetable crop vs. grain quality complaint,0.683,0,7,1.38
फोकी,पड़ेगी,DIFF_MEANING,0.75,chaffy/hollow grain (concern),will fall/happen (future verb form),verb indicating future occurrence (e.g. rain will fall) vs. noun describing grain defect,0.683,0,5,1.28
ब्लड,बाद,DIFF_MEANING,0.85,blood,after/later (temporal),used with time expressions like 'बाद में' vs blood referring to injury/health,0.75,0,242,2.75
ब्लड,बढ़,DIFF_MEANING,0.85,blood,grow/increase (verb root),used with crop growth like 'फसल बढ़ रही है' vs blood in medical/injury context,0.75,0,62,2.26
ब्लड,बाढ़,DIFF_MEANING,0.85,blood,flood,used with water/rain damage to fields vs blood referring to injury or animal health,0.75,0,10,1.63
ब्लड,बड़,DIFF_MEANING,0.75,blood,big/large (adjective root) or banyan tree,used describing size like 'बड़ा पेड़' vs blood in health/injury context,0.75,0,5,1.4
अभी तक,आवेदन,UNRELATED,0.85,until now,application,no real phonetic overlap; different word length and context (application vs time phrase),0.7,0,6,1.72
अभी तक,बत्तख,UNRELATED,0.85,until now,duck,livestock term vs time adverb; not confusable in farmer speech context,0.817,0,6,1.64
अभी तक,बैठेगा,UNRELATED,0.8,until now,will sit,verb about sitting vs time phrase; context of action vs duration distinguishes them,0.7,0,6,1.36
दिया जाता,दिलाता,DIFF_MEANING,0.75,is given (passive),causes to give/gets someone to give,"दिलाता implies causing another to give something, e.g. 'खाद दिलाता है' (gets fertilizer arranged), vs दिया जाता which is a simple passive action",0.688,1,6,2.57
दिया जाता,दिया जाये,SAME_WORD,0.85,"is given (passive, present habitual)","may be given (passive, subjunctive)","same passive construction, only mood/tense inflection differs (habitual vs subjunctive)",0.825,0,6,1.54
पटाके,पत्ता,DIFF_MEANING,0.85,leveling the field (with a पाटा),leaf,talk of leaves/disease on plant vs. flattening/leveling soil after ploughing,0.75,0,6,3.49
पटाके,पत्ते,DIFF_MEANING,0.85,leveling the field,leaves (plural),context of leaf damage/spots vs. field-leveling activity,0.75,0,6,3.11
पटाके,पालक,DIFF_MEANING,0.8,leveling the field,spinach (crop),crop name vs. field-preparation action,0.75,0,6,2.88
पटाके,पड़ेगा,DIFF_MEANING,0.7,leveling the field,will fall/happen (future of पड़ना),"used with weather/event outcomes, not with पाटा/leveling tools",0.8,0,6,2.69
पटाके,पटाने,SAME_WORD,0.85,to level (field),to level (oblique/infinitive form),,0.833,0,6,2.66
पटाके,पटेगा,SAME_MEANING,0.7,"to level (transitive, causative)",will get leveled/settled (intransitive पटना),used for field 'settling' on its own vs. farmer actively leveling it,0.867,0,6,2.49
पटाके,पटाया,SAME_WORD,0.85,leveled (past),leveled (past tense of पटाना),,0.767,0,6,2.44
पटाके,पत्ती,DIFF_MEANING,0.85,leveling the field,leaf (singular),discussion of leaf spots/pests vs. field-leveling equipment,0.683,0,6,2.44
पटाके,पटाना,SAME_WORD,0.9,to level (field),to level (infinitive),,0.767,0,6,2.41
पटाके,पता,DIFF_MEANING,0.8,leveling the field,address/knowledge (पता),"used when asking location/information, not about field work",0.75,0,6,2.36
बोआयेगा,बोया,SAME_WORD,0.85,will sow,sowed,tense differs: future vs past of बोना,0.714,0,6,2.74
बोआयेगा,बढ़ेगा,DIFF_MEANING,0.85,will sow,will grow/increase,"बढ़ेगा refers to crop growth/price increase, not the act of planting seeds",0.786,0,99,2.54
बोआयेगा,पड़ेगा,DIFF_MEANING,0.85,will sow,will fall/be needed,"पड़ेगा used for necessity or rainfall/occurrence, e.g. 'पानी पड़ेगा' not planting",0.729,0,128,2.45
बोआयेगा,बोये,SAME_WORD,0.8,will sow,sow/sowed (inflected form),"same root बोना, different tense/mood inflection",0.714,0,6,2.12
बोआयेगा,पटेगा,DIFF_MEANING,0.8,will sow,will settle/fit/suit,"पटेगा used for deals/arrangements fitting, not sowing seeds",0.729,0,46,2.09
बोआयेगा,बनेगा,DIFF_MEANING,0.85,will sow,will be made/become,"बनेगा refers to something being formed/prepared, not the sowing action",0.786,0,18,1.91
बोआयेगा,बोआएगा,SAME_WORD,0.9,will sow,will sow (spelling variant),"identical meaning, minor spelling/vowel variation",0.857,0,10,1.86
बोआयेगा,फरेगा,UNRELATED,0.6,will sow,not a standard Hindi word,"likely ASR garbage or non-standard term, no clear farming meaning",0.729,0,22,1.84
बैठेगा,बढ़ेगा,DIFF_MEANING,0.9,will sit/settle,will grow/increase,context: crop बढ़ेगा (growing) vs व्यक्ति/चीज़ बैठेगा (sitting/settling),0.867,0,99,2.8
बैठेगा,पड़ेगा,DIFF_MEANING,0.9,will sit/settle,will fall/be needed,पड़ेगा used with need/obligation (करना पड़ेगा) vs बैठेगा for sitting down,0.8,0,128,2.69
बैठेगा,पटेगा,DIFF_MEANING,0.75,will sit/settle,"will be settled/paid off (deal, debt)",पटेगा with हिसाब/सौदा (deal settling) vs बैठेगा for physical sitting,0.867,0,46,2.49
बैठेगा,मिलेगा,DIFF_MEANING,0.9,will sit/settle,will get/meet/be available,मिलेगा with खाद/बीज (getting supplies) vs बैठेगा for sitting,0.7,0,6,2.22
बैठेगा,बीघा,UNRELATED,0.85,will sit/settle,unit of land area,"बीघा used with numbers for land measurement, not a verb",0.683,0,58,2.04
बैठेगा,टीका,UNRELATED,0.85,will sit/settle,vaccine/injection/fertilizer application,"टीका used as noun for vaccine/fertilizer dose, not verb form",0.683,0,45,1.95
बैठेगा,कटेगा,DIFF_MEANING,0.9,will sit/settle,will be cut/harvested,कटेगा with फसल (crop harvesting) vs बैठेगा for sitting,0.767,0,20,1.9
बैठेगा,बनेगा,DIFF_MEANING,0.9,will sit/settle,will be made/become,बनेगा with योजना/चीज़ (something being made) vs बैठेगा for sitting,0.767,0,18,1.87
बैठेगा,फरेगा,UNRELATED,0.6,will sit/settle,not a standard Hindi word,"likely ASR garbage, no clear agricultural meaning",0.7,0,22,1.77
बैठेगा,बैठने,SAME_WORD,0.9,will sit/settle (future),sitting (infinitive/oblique),same root बैठ- differing only in verb inflection/tense,0.7,0,17,1.68
कम करने,गर्म करने,DIFF_MEANING,0.9,to reduce/decrease,to heat/warm up,"context of temperature (गर्म पानी, दूध गर्म करना) vs reducing quantity (मात्रा कम करना)",0.909,0,6,1.7
कम करने,खतम करने,DIFF_MEANING,0.85,to reduce/decrease,to finish/end/eliminate,"खतम used with pests/weeds to mean eliminate completely, कम used for lowering dosage/amount",0.875,0,6,1.63
कम करने,काम करेगा,DIFF_MEANING,0.85,to reduce (infinitive),will work (future tense),"काम करेगा follows a subject and implies effectiveness/action, कम करने is an infinitive phrase about reducing something",0.82,0,6,1.53
कम करने,साफ करने,DIFF_MEANING,0.9,to reduce/decrease,to clean,"साफ used with खेत/बर्तन for cleaning, कम used with मात्रा/दवा for reducing amount",0.8,0,6,1.49
बदलाव,बादाम,DIFF_MEANING,0.9,change/alteration,almond,context of nuts/crop vs abstract change discussion,0.729,0,6,2.04
बदलाव,बढ़ रहा,DIFF_MEANING,0.85,change/alteration,is increasing/growing,"used with growth/size verbs, not with 'karna' change context",0.762,0,26,1.98
बदलाव,बढ़ता,DIFF_MEANING,0.85,change/alteration,growing/increasing (adj/verb),"describes crop growth stage, not a modification",0.714,0,31,1.92
बदलाव,बढ़ाया,DIFF_MEANING,0.85,change/alteration,increased (past tense),"refers to raising quantity/amount, not altering something",0.714,0,22,1.8
बदलाव,बदाम,DIFF_MEANING,0.85,change/alteration,almond (spelling variant),"appears with nut/crop terms, not change-related discussion",0.729,0,6,1.79
बदलाव,बतलाइए,DIFF_MEANING,0.8,change/alteration,please tell/explain,"used as a request for information, not about modification",0.738,0,14,1.71
बदलाव,बकला,DIFF_MEANING,0.75,change/alteration,broad bean (crop),"appears with crop/planting context, unrelated to change concept",0.714,0,14,1.66
बदलाव,बादल,DIFF_MEANING,0.9,change/alteration,cloud,"used with weather terms like rain/sky, not with change discussions",0.786,0,6,1.63
मार देता,मारता,SAME_WORD,0.75,kills/sprays to kill (compound verb),kills/hits (simple verb),"same root मारना, मार देता adds completive देता for emphasis",0.812,0,6,2.4
मार देता,मरता,DIFF_MEANING,0.9,kills (something),dies (intransitive),"मरता है = subject itself dies, vs मार देता = someone kills the pest/crop",0.812,0,15,1.91
मार देता,मराएगा,SAME_WORD,0.65,kills (present),will have it killed (causative future),"same मारना/मरवाना family, tense/causative shift, used for pest control instructions",0.75,0,9,1.59
मार देता,मारते,SAME_WORD,0.75,kills (present),kill/hit (habitual/plural form),"same root मारना, verb agreement variant",0.762,0,6,1.42
मार देता,मरायेगा,SAME_WORD,0.65,kills (present),will get it killed (causative future),"same causative killing family as मराएगा, future tense variant",0.75,0,5,1.4
भगाने वाला,फलने वाला,DIFF_MEANING,0.85,repellent/that which drives away,that which fruits/bears fruit,"anchor used with pests/insects context (कीट भगाने वाला), candidate used with plant growth/fruiting stage context",0.86,0,5,1.61
